,time,tried,color,encoder_value,target_encoder_value,fired
1969,2861.252846479416,True,red,10849643,10849637,1
1970,2861.411677837372,True,red,10850228,10849798,1
1971,2866.3187930583954,True,blue,10867460,10867438,1
1972,2867.468738794327,True,red,10871574,10871560,1
1973,2869.8035147190094,True,purple,10879681,10879650,1
1974,2869.9722380638123,True,purple,10880363,10879824,1
1975,2870.1231575012207,True,blue,10880363,10880059,1
1976,2870.5028998851776,True,blue,10882178,10882104,1
1977,2870.6731085777283,True,purple,10882810,10882395,1
1978,2871.2371714115143,True,purple,10884763,10884754,1
1979,2871.4228863716125,True,purple,10885481,10884905,1
1980,2872.1528029441833,True,blue,10888038,10888015,1
1981,2872.6048703193665,True,red,10889599,10889594,1
1982,2872.920264005661,True,red,10890745,10890737,1
1983,2874.1034235954285,True,gold,10894874,10894851,1
1984,2874.2724442481995,True,green,10895533,10895295,1
1985,2874.433112382889,True,green,10896034,10895480,1
1986,2874.7867641448975,True,green,10897298,10897246,1
1987,2875.97057557106,True,red,10901495,10901458,1
1988,2878.5869908332825,True,blue,10910719,10910670,1
1989,2878.762378692627,True,red,10911325,10911046,1
1990,2878.933801651001,True,red,10911928,10911177,1
1991,2879.2528836727142,True,green,10913073,10913009,1
1992,2879.4130425453186,True,purple,10913621,10913353,1
1993,2880.6529037952423,True,blue,10917911,10917841,1
1994,2882.652992963791,True,purple,10924981,10924947,1
1995,2882.8107097148895,True,purple,10925554,10925057,1
1996,2885.3725106716156,True,gold,10934540,10934524,1
1997,2885.9368617534637,True,purple,10936530,10936433,1
1998,2886.110711812973,True,green,10937107,10936821,1
1999,2886.77090716362,True,blue,10939481,10939471,1
2000,2886.96177649498,True,purple,10940136,10940005,1
2001,2887.1135852336884,True,red,10940136,10939658,1
2002,2887.2735159397125,True,gold,10941250,10940636,1
2003,2888.7707822322845,True,blue,10946557,10946491,1
2004,2893.8206055164337,True,red,10964248,10964206,1
2005,2894.105689048767,True,gold,10965239,10965192,1
2006,2894.2731318473816,True,purple,10965791,10965757,1
2007,2894.7711732387543,True,gold,10967553,10967552,1
2008,2895.2215254306793,True,gold,10969172,10969119,1
2009,2897.455184698105,True,gold,10977000,10976987,1
2010,2897.609997987747,True,red,10977562,10977026,1
2011,2899.536782503128,True,red,10984332,10984298,1
2012,2900.071103334427,True,purple,10986187,10986151,1
2013,2900.2379302978516,True,green,10986775,10986374,1
2014,2901.6387724876404,True,blue,10991662,10991599,1
2015,2901.8227937221527,True,purple,10992322,10991721,1
2016,2901.98469209671,True,green,10992845,10992679,1
2017,2904.9070131778717,True,blue,11003219,11003187,1
2018,2905.3212506771088,True,blue,11004652,11004579,1
2019,2905.7709465026855,True,purple,11006232,11006201,1
2020,2906.9543476104736,True,blue,11010399,11010392,1
2021,2908.4712460041046,True,blue,11015728,11015715,1
2022,2909.7383127212524,True,green,11020170,11020128,1
2023,2913.8717017173767,True,red,11034620,11034585,1
2024,2915.8051619529724,True,green,11041449,11041416,1
2025,2916.0887854099274,True,purple,11042435,11042420,1
2026,2921.3065366744995,True,blue,11060754,11060703,1
2027,2921.473890066147,True,blue,11061337,11060918,1
2028,2955.8070697784424,True,green,11182065,11182049,1
2029,2956.9735198020935,True,green,11186138,11186125,1
2030,2957.9914371967316,True,gold,11189788,11189776,1
2031,2958.1737220287323,True,purple,11190422,11190312,1
2032,2959.7402353286743,True,purple,11195915,11195851,1
2033,2964.558282136917,True,red,11212888,11212828,1
2034,2964.723688364029,True,blue,11213463,11213293,1
2035,2966.0408034324646,True,blue,11218061,11218036,1
2036,2966.2116317749023,True,purple,11218671,11218292,1
2037,2966.3651452064514,True,gold,11218671,11218095,1
2038,2966.5622680187225,True,gold,11219899,11218417,1
2039,2968.307667016983,True,red,11226079,11226039,1
2040,2969.207739830017,True,purple,11229247,11229238,1
2041,2969.741976737976,True,purple,11231159,11231107,1
2042,2970.3768849372864,True,red,11233356,11233328,1
2043,2970.5364899635315,True,blue,11233947,11233444,1
2044,2972.025092124939,True,purple,11239191,11239116,1
2045,2973.1421382427216,True,purple,11243003,11242975,1
2046,2973.3034796714783,True,gold,11243003,11242937,1
2047,2973.461979150772,True,gold,11244072,11243631,1
2048,2973.635724544525,True,gold,11244720,11244145,1
2049,2973.812821865082,True,gold,11245304,11244280,1
2050,2976.792008638382,True,red,11255849,11255824,1
2051,2977.3248612880707,True,green,11257782,11257747,1
2052,2977.4860470294952,True,purple,11258375,11258166,1
2053,2978.691481113434,True,red,11262562,11262492,1
2054,2979.0251104831696,True,blue,11263743,11263739,1
2055,2980.024813890457,True,red,11267277,11267204,1
2056,2980.184921503067,True,red,11267886,11267350,1
2057,2980.374038219452,True,red,11268528,11267941,1
2058,2980.5252957344055,True,blue,11268528,11268417,1
2059,2980.6842987537384,True,red,11269643,11268166,1
2060,2983.5750045776367,True,purple,11279860,11279807,1
2061,2985.1937482357025,True,gold,11285418,11285373,1
2062,2985.6104559898376,True,purple,11286921,11286903,1
2063,2985.9284043312073,True,gold,11288068,11287992,1
2064,2986.4590492248535,True,green,11289814,11289787,1
2065,2987.9418659210205,True,purple,11295046,11295031,1
2066,2989.275916337967,True,purple,11299768,11299752,1
2067,2989.7258422374725,True,purple,11301337,11301302,1
2068,2990.3964834213257,True,green,11303729,11303604,1
2069,2990.594963788986,True,purple,11304406,11304365,1
2070,2990.8927187919617,True,purple,11305399,11305354,1
2071,2991.360580921173,True,purple,11307119,11307090,1
2072,2992.476074695587,True,red,11311112,11311090,1
2073,2994.1274576187134,True,purple,11316984,11316949,1
2074,2994.2851066589355,True,purple,11317501,11317167,1
2075,2998.327623605728,True,purple,11331661,11331655,1
2076,2999.0432953834534,True,gold,11334159,11334153,1
2077,2999.477242708206,True,gold,11335752,11335723,1
2078,3000.6939947605133,True,purple,11340014,11339980,1
2079,3000.8634827136993,True,purple,11340594,11340269,1
2080,3001.0361375808716,True,gold,11341159,11341155,1
2081,3001.444993495941,True,purple,11342577,11342568,1
2082,3002.0096883773804,True,purple,11344607,11344538,1
2083,3002.911617040634,True,blue,11347829,11347811,1
2084,3005.3459599018097,True,gold,11356403,11356363,1
2085,3006.628322124481,True,blue,11360812,11360799,1
2086,3006.811619281769,True,red,11361482,11361474,1
2087,3008.2609581947327,True,purple,11366536,11366464,1
2088,3011.6273374557495,True,gold,11378414,11378374,1
2089,3012.3436603546143,True,blue,11380863,11380848,1
2090,3013.1938014030457,True,green,11383883,11383852,1
2091,3013.978262901306,True,purple,11386689,11386644,1
2092,3014.826908349991,True,gold,11389637,11389600,1
2093,3014.9879603385925,True,purple,11390181,11389952,1
2094,3016.1440052986145,True,gold,11394337,11394324,1
2095,3017.0942392349243,True,purple,11397645,11397617,1
2096,3017.6435058116913,True,purple,11399547,11399504,1
2097,3018.511387825012,True,purple,11402598,11402592,1
2098,3018.665996313095,True,gold,11402598,11402545,1
2099,3019.977183818817,True,purple,11407809,11407738,1
2100,3020.1393303871155,True,purple,11408316,11407925,1
2101,3021.0617320537567,True,purple,11411556,11411511,1
2102,3021.2315559387207,True,green,11412171,11412169,1
2103,3021.560522079468,True,green,11413351,11413338,1
2104,3021.7371559143066,True,green,11413940,11413449,1
2105,3023.5946748256683,True,blue,11420484,11420466,1
2106,3025.1112937927246,True,red,11425803,11425772,1
2107,3025.2757563591003,True,purple,11426390,11426238,1
2108,3026.110723257065,True,blue,11429173,11429158,1
2109,3026.2767345905304,True,red,11429742,11429352,1
2110,3026.711363554001,True,purple,11431318,11431282,1
2111,3027.1446380615234,True,blue,11432909,11432850,1
2112,3028.544322013855,True,purple,11437893,11437833,1
2113,3028.7135684490204,True,red,11438483,11437977,1
2114,3029.0114884376526,True,purple,11439519,11439483,1
2115,3029.629147529602,True,red,11441645,11441606,1
2116,3030.7953367233276,True,green,11445784,11445773,1
2117,3031.54460978508,True,blue,11448403,11448395,1
2118,3032.9782407283783,True,purple,11453482,11453479,1
2119,3033.244706630707,True,green,11454374,11454356,1
2120,3034.295220375061,True,red,11457948,11457917,1
2121,3034.5617027282715,True,gold,11458888,11458819,1
2122,3034.7261843681335,True,blue,11458888,11458822,1
2123,3034.913913011551,True,red,11460113,11458973,1
2124,3035.066318511963,True,gold,11460113,11459001,1
2125,3036.4281389713287,True,red,11465532,11465511,1
2126,3041.179263114929,True,red,11482208,11482141,1
2127,3041.928918838501,True,gold,11484794,11484790,1
2128,3044.4635179042816,True,purple,11493672,11493614,1
2129,3046.379243850708,True,red,11500406,11500389,1
2130,3047.812572002411,True,green,11505456,11505427,1
2131,3048.078761816025,True,red,11506352,11506321,1
2132,3049.2293331623077,True,gold,11510448,11510445,1
2133,3050.5792877674103,True,blue,11515107,11515085,1
2134,3050.762500524521,True,gold,11515784,11515386,1
2135,3051.563401699066,True,purple,11518612,11518558,1
2136,3056.129415035248,True,green,11534544,11534543,1
2137,3057.3812322616577,True,gold,11539014,11538988,1
2138,3057.7131292819977,True,red,11540193,11540130,1
2139,3058.663135290146,True,green,11543514,11543493,1
2140,3059.1968171596527,True,gold,11545335,11545318,1
2141,3059.716885328293,True,blue,11547233,11547210,1
2142,3062.2967252731323,True,gold,11556270,11556251,1
2143,3063.4481983184814,True,purple,11560272,11560248,1
2144,3064.863322496414,True,red,11565149,11565134,1
2145,3065.0268683433533,True,red,11565728,11565361,1
2146,3065.1797318458557,True,green,11565728,11565298,1
2147,3065.6133618354797,True,purple,11567833,11567797,1
2148,3066.648501634598,True,gold,11571570,11571501,1
2149,3067.9964706897736,True,gold,11576336,11576332,1
2150,3072.730609178543,True,gold,11592866,11592840,1
2151,3072.888637781143,True,blue,11593457,11592939,1
2152,3073.546998023987,True,purple,11595725,11595684,1
2153,3074.7308621406555,True,blue,11600000,11599975,1
2154,3077.1807627677917,True,blue,11608613,11608612,1
2155,3078.031187772751,True,green,11611464,11611447,1
2156,3078.630464076996,True,red,11613633,11613566,1
2157,3081.152981042862,True,purple,11622472,11622430,1
2158,3081.315430879593,True,purple,11623064,11623057,1
2159,3082.115372657776,True,purple,11625848,11625820,1
2160,3085.6488320827484,True,gold,11638342,11638311,1
2161,3085.8137617111206,True,gold,11638915,11638535,1
2162,3088.547394514084,True,red,11648406,11648403,1
2163,3091.1472754478455,True,gold,11657609,11657574,1
2164,3091.430571079254,True,purple,11658576,11658546,1
2165,3095.764396905899,True,gold,11673842,11673828,1
2166,3095.9266262054443,True,gold,11674438,11674036,1
2167,3096.448073863983,True,purple,11676218,11676187,1
2168,3097.8148844242096,True,blue,11681005,11680936,1
2169,3097.9782061576843,True,gold,11681576,11681028,1
2170,3100.2677586078644,True,gold,11689574,11689544,1
2171,3100.79927611351,True,gold,11691470,11691404,1
2172,3100.9646027088165,True,red,11692067,11691670,1
2173,3101.2533168792725,True,green,11693146,11693125,1
2174,3102.0868804454803,True,purple,11696127,11696044,1
2175,3103.0645790100098,True,purple,11699496,11699470,1
2176,3103.2173454761505,True,blue,11699496,11699444,1
2177,3103.649313211441,True,blue,11701498,11701434,1
2178,3108.732147693634,True,green,11719242,11719227,1
2179,3108.891696214676,True,red,11719806,11719242,1
2180,3109.765535593033,True,blue,11722903,11722865,1
2181,3109.935868501663,True,gold,11723540,11723489,1
2182,3111.0828111171722,True,green,11727478,11727468,1
2183,3111.5164086818695,True,purple,11729072,11729018,1
2184,3115.298865556717,True,purple,11742425,11742394,1
2185,3115.7654359340668,True,purple,11744044,11744042,1
2186,3116.0499787330627,True,purple,11745011,11744967,1
2187,3148.050488471985,True,purple,11857600,11857567,1
2188,3149.7017679214478,True,gold,11863341,11863278,1
2189,3149.8878269195557,True,red,11864024,11863926,1
2190,3150.4680666923523,True,purple,11866109,11866060,1
2191,3152.0686931610107,True,blue,11871705,11871695,1
2192,3152.2279181480408,True,gold,11872232,11871938,1
2193,3156.018674850464,True,blue,11885582,11885567,1
2194,3156.1901109218597,True,red,11886212,11885654,1
2195,3156.37872838974,True,red,11886874,11885764,1
2196,3156.7032601833344,True,blue,11888017,11887982,1
2197,3156.8660583496094,True,blue,11888576,11888150,1
2198,3157.1685223579407,True,red,11889652,11889603,1
2199,3158.2510690689087,True,green,11893438,11893415,1
2200,3162.1182544231415,True,blue,11907003,11906959,1
2201,3163.6185405254364,True,blue,11912206,11912199,1
2202,3166.1023757457733,True,purple,11920890,11920883,1
2203,3166.288349866867,True,blue,11921586,11921543,1
2204,3167.6851358413696,True,blue,11926546,11926520,1
2205,3167.888172864914,True,green,11927268,11927203,1
2206,3169.969457626343,True,green,11934653,11934594,1
2207,3171.8356976509094,True,green,11941148,11941099,1
2208,3173.6355974674225,True,red,11947506,11947451,1
2209,3174.486987352371,True,green,11950424,11950398,1
2210,3174.7856068611145,True,red,11951476,11951404,1
2211,3175.2352595329285,True,purple,11953068,11953039,1
2212,3175.6522006988525,True,blue,11954559,11954532,1
2213,3178.3686504364014,True,gold,11964142,11964120,1
2214,3180.2361376285553,True,red,11970591,11970576,1
2215,3180.802844762802,True,purple,11972618,11972584,1
2216,3182.386131286621,True,green,11978131,11978116,1
2217,3183.219245195389,True,green,11981140,11981082,1
2218,3183.7365243434906,True,gold,11982988,11982987,1
2219,3183.9288108348846,True,blue,11983678,11983081,1
2220,3184.089968442917,True,gold,11984186,11983775,1
2221,3189.4694571495056,True,purple,12003061,12002996,1
2222,3189.9366664886475,True,red,12004663,12004640,1
2223,3191.32070851326,True,red,12009542,12009539,1
2224,3191.4880146980286,True,purple,12010128,12010087,1
2225,3192.335914850235,True,purple,12013249,12013242,1
2226,3192.7195341587067,True,gold,12014549,12014518,1
2227,3197.1194083690643,True,blue,12029940,12029912,1
2228,3197.386249065399,True,gold,12030911,12030896,1
2229,3198.6702225208282,True,red,12035407,12035386,1
2230,3200.352919816971,True,gold,12041338,12041324,1
2231,3200.5288500785828,True,purple,12041979,12041423,1
2232,3200.678466796875,True,gold,12041979,12041472,1
2233,3201.470085144043,True,purple,12045242,12045213,1
2234,3203.40411400795,True,gold,12052096,12052088,1
2235,3205.3873710632324,True,red,12059077,12059024,1
2236,3205.9890768527985,True,red,12061129,12061099,1
2237,3206.3371608257294,True,red,12062345,12062298,1
2238,3206.6214299201965,True,purple,12063351,12063315,1
2239,3207.371608018875,True,gold,12065951,12065885,1
2240,3208.053384542465,True,purple,12068385,12068365,1
2241,3209.3370203971863,True,gold,12072846,12072824,1
2242,3212.522654056549,True,red,12084019,12083986,1
2243,3213.030549764633,True,purple,12085787,12085727,1
2244,3213.1786601543427,True,blue,12085787,12085744,1
2245,3213.339175224304,True,purple,12086847,12085924,1
2246,3213.7887065410614,True,green,12088427,12088377,1
2247,3214.389569759369,True,red,12090577,12090512,1
2248,3214.838346004486,True,gold,12092074,12092059,1
2249,3220.8878972530365,True,blue,12113304,12113253,1
2250,3221.0788316726685,True,gold,12114010,12113743,1
2251,3221.2289233207703,True,blue,12114010,12113722,1
2252,3221.387774705887,True,gold,12115055,12114236,1
2253,3221.5785093307495,True,gold,12115754,12114576,1
2254,3221.737219810486,True,gold,12116285,12115158,1
2255,3222.2904844284058,True,purple,12118298,12118232,1
2256,3224.1880168914795,True,green,12124955,12124934,1
2257,3224.3786613941193,True,green,12125679,12125448,1
2258,3225.504585981369,True,blue,12129668,12129637,1
2259,3225.9054040908813,True,blue,12131017,12130985,1
2260,3226.0681071281433,True,gold,12131599,12131018,1
2261,3226.230831384659,True,gold,12132153,12131780,1
2262,3226.4190011024475,True,gold,12132790,12132653,1
2263,3227.438722372055,True,gold,12136403,12136379,1
2264,3228.0547993183136,True,red,12138585,12138539,1
2265,3229.6214957237244,True,green,12144065,12144035,1
2266,3229.937848329544,True,green,12145171,12145162,1
2267,3230.2212722301483,True,red,12146229,12146227,1
2268,3231.2212748527527,True,gold,12149750,12149715,1
2269,3236.122630596161,True,gold,12166898,12166835,1
2270,3237.208840370178,True,purple,12170713,12170675,1
2271,3237.3785634040833,True,red,12171318,12170975,1
2272,3239.02201461792,True,gold,12177077,12177074,1
2273,3239.288367509842,True,purple,12178047,12178015,1
2274,3239.805521249771,True,green,12179888,12179849,1
2275,3240.155480861664,True,green,12181027,12181008,1
2276,3240.589585542679,True,purple,12182587,12182521,1
2277,3240.7798907756805,True,blue,12183279,12183169,1
2278,3243.023052215576,True,purple,12191108,12191088,1
2279,3244.2071771621704,True,gold,12195402,12195277,1
2280,3247.5571780204773,True,red,12207057,12207046,1
2281,3248.7919039726257,True,gold,12211284,12211162,1
2282,3249.5405452251434,True,green,12213999,12213988,1
2283,3249.7172243595123,True,green,12214603,12214157,1
2284,3251.3898215293884,True,green,12220443,12220380,1
2285,3251.5675189495087,True,blue,12221007,12220594,1
2286,3255.1896414756775,True,green,12233857,12233827,1
2287,3255.673144340515,True,gold,12235467,12235410,1
2288,3256.1747572422028,True,purple,12237227,12237222,1
2289,3256.8076474666595,True,red,12239455,12239434,1
2290,3257.074188709259,True,blue,12240417,12240387,1
2291,3257.266927242279,True,blue,12241051,12240880,1
2292,3257.4282927513123,True,gold,12241635,12241141,1
2293,3257.739434480667,True,blue,12242786,12242769,1
2294,3262.5393302440643,True,gold,12259641,12259570,1
2295,3263.739929676056,True,purple,12263873,12263820,1
2296,3263.9282228946686,True,purple,12264529,12264044,1
2297,3264.756497144699,True,purple,12267251,12267250,1
2298,3265.390017747879,True,red,12269461,12269426,1
2299,3265.5675930976868,True,purple,12270065,12269917,1
2300,3267.5404386520386,True,green,12277188,12277177,1
2301,3267.718873023987,True,purple,12277771,12277254,1
2302,3269.1405823230743,True,blue,12282790,12282761,1
2303,3270.324683189392,True,gold,12286802,12286746,1
2304,3270.4900648593903,True,blue,12287372,12286886,1
2305,3270.924026489258,True,gold,12288810,12288807,1
2306,3271.077389717102,True,blue,12289373,12289216,1
2307,3272.5256526470184,True,gold,12294346,12294285,1
2308,3274.991869211197,True,gold,12302824,12302765,1
2309,3276.324022769928,True,blue,12307269,12307258,1
2310,3276.541089773178,True,red,12308062,12308036,1
2311,3277.7934081554413,True,purple,12312402,12312392,1
2312,3278.2909519672394,True,blue,12314149,12314134,1
2313,3279.2567410469055,True,purple,12317349,12317348,1
2314,3280.773604154587,True,green,12322640,12322625,1
2315,3285.7408356666565,True,purple,12339818,12339760,1
2316,3286.257786989212,True,gold,12341545,12341522,1
2317,3286.5405583381653,True,green,12342534,12342512,1
2318,3287.1244881153107,True,purple,12344533,12344515,1
2319,3288.9418115615845,True,gold,12350835,12350828,1
2320,3289.122132062912,True,gold,12351464,12350992,1
2321,3289.3186926841736,True,gold,12352069,12351138,1
2322,3290.87549328804,True,blue,12357513,12357463,1
2323,3292.7920553684235,True,blue,12364026,12364001,1
2324,3294.4413838386536,True,purple,12369702,12369634,1
2325,3295.3077704906464,True,purple,12372666,12372655,1
2326,3295.4665405750275,True,purple,12373184,12372811,1
2327,3295.627610206604,True,green,12373746,12373297,1
2328,3295.817739009857,True,green,12374325,12373424,1
2329,3296.741945743561,True,purple,12377673,12377640,1
2330,3296.926599264145,True,gold,12378303,12378300,1
2331,3297.090151786804,True,red,12378842,12378511,1
2332,3298.427128314972,True,red,12383376,12383350,1
2333,3300.891750097275,True,purple,12391914,12391895,1
2334,3305.2919113636017,True,purple,12407071,12407034,1
2335,3306.4086644649506,True,purple,12410848,12410803,1
2336,3306.5693941116333,True,red,12411413,12410966,1
2337,3308.3267924785614,True,gold,12417468,12417423,1
2338,3308.6087188720703,True,purple,12418382,12418319,1
2339,3311.292625427246,True,purple,12427671,12427649,1
2340,3313.158944606781,True,purple,12434087,12434056,1
2341,3313.5259277820587,True,red,12435316,12435314,1
2342,3314.6094121932983,True,blue,12438950,12438911,1
2343,3319.7926411628723,True,green,12456812,12456786,1
2344,3321.075635910034,True,blue,12461211,12461182,1
2345,3322.192684650421,True,green,12465067,12465014,1
2346,3360.345407962799,True,green,12595134,12595116,1
2347,3361.6798226833344,True,purple,12599700,12599632,1
2348,3361.8397278785706,True,gold,12600218,12600191,1
2349,3362.394527196884,True,purple,12602127,12602096,1
2350,3363.6282052993774,True,red,12606371,12606365,1
2351,3364.130174636841,True,gold,12608069,12608055,1
2352,3366.7778306007385,True,blue,12617079,12617063,1
2353,3367.0116629600525,True,red,12617871,12617802,1
2354,3368.3610599040985,True,red,12622605,12622495,1
2355,3369.111201286316,True,blue,12625099,12625094,1
2356,3369.8956339359283,True,purple,12627708,12627685,1
2357,3370.746185064316,True,purple,12630672,12630667,1
2358,3371.144459962845,True,blue,12632008,12631993,1
2359,3371.316687107086,True,gold,12632561,12632189,1
2360,3372.894728422165,True,purple,12637999,12637944,1
2361,3373.0671191215515,True,purple,12638601,12638307,1
2362,3373.4950878620148,True,purple,12640034,12640028,1
2363,3378.896611213684,True,purple,12658374,12658352,1
2364,3379.0664789676666,True,gold,12658970,12658588,1
2365,3380.3136987686157,True,gold,12663148,12663131,1
2366,3380.4901428222656,True,gold,12663747,12663303,1
2367,3380.6702921390533,True,blue,12663747,12663642,1
2368,3380.840720653534,True,green,12664904,12664586,1
2369,3382.061893224716,True,red,12669213,12669178,1
2370,3383.8623514175415,True,purple,12675328,12675287,1
2371,3384.8627693653107,True,gold,12678810,12678805,1
2372,3385.1127598285675,True,red,12679614,12679571,1
2373,3385.2583544254303,True,green,12679614,12679583,1
2374,3386.2955372333527,True,red,12683596,12683564,1
2375,3386.5787551403046,True,purple,12684597,12684583,1
2376,3387.061980485916,True,purple,12686300,12686282,1
2377,3388.913379907608,True,purple,12692532,12692512,1
2378,3391.529590845108,True,red,12701660,12701647,1
2379,3393.3960938453674,True,purple,12708245,12708224,1
2380,3393.5656645298004,True,purple,12708820,12708603,1
2381,3395.5458352565765,True,blue,12715859,12715834,1
2382,3396.262594461441,True,purple,12718281,12718224,1
2383,3397.7826206684113,True,blue,12723634,12723569,1
2384,3398.429447412491,True,red,12725970,12725933,1
2385,3398.812565088272,True,blue,12727333,12727276,1
2386,3400.1798508167267,True,red,12732129,12732073,1
2387,3400.413228034973,True,green,12732960,12732940,1
2388,3401.0298812389374,True,purple,12735149,12735091,1
2389,3401.2803003787994,True,purple,12736060,12736051,1
2390,3404.482925891876,True,gold,12747259,12747229,1
2391,3404.630217075348,True,gold,12747769,12747373,1
2392,3404.7805609703064,True,blue,12747769,12747382,1
2393,3404.941545724869,True,gold,12748856,12748050,1
2394,3405.1305496692657,True,gold,12749532,12748343,1
2395,3405.2926342487335,True,gold,12750068,12748876,1
2396,3406.5148375034332,True,purple,12754479,12754461,1
2397,3408.614373445511,True,gold,12761732,12761680,1
2398,3410.347238779068,True,purple,12767847,12767809,1
2399,3411.647088766098,True,blue,12772380,12772328,1
2400,3411.8650138378143,True,gold,12773148,12773108,1
2401,3412.463935136795,True,blue,12775243,12775214,1
2402,3415.1007645130157,True,gold,12784533,12784530,1
2403,3415.284502029419,True,gold,12785179,12784775,1
2404,3415.4306042194366,True,blue,12785179,12784670,1
2405,3415.81418633461,True,purple,12787052,12787012,1
2406,3416.36390209198,True,purple,12788974,12788934,1
2407,3418.130908727646,True,gold,12795215,12795192,1
2408,3418.5805146694183,True,gold,12796757,12796726,1
2409,3419.7302870750427,True,blue,12800840,12800816,1
2410,3420.5970063209534,True,blue,12803897,12803887,1
2411,3421.4485137462616,True,red,12806878,12806825,1
2412,3422.480412006378,True,gold,12810535,12810494,1
2413,3423.2637870311737,True,purple,12813353,12813352,1
2414,3423.418197631836,True,purple,12813867,12813486,1
2415,3423.848631620407,True,purple,12815316,12815249,1
2416,3424.5634467601776,True,red,12817812,12817800,1
2417,3424.9824118614197,True,purple,12819297,12819222,1
2418,3425.1821093559265,True,blue,12820028,12820025,1
2419,3429.8805985450745,True,red,12836562,12836550,1
2420,3430.4816920757294,True,red,12838671,12838602,1
2421,3431.3316943645477,True,red,12841713,12841702,1
2422,3431.5195384025574,True,red,12842359,12842105,1
2423,3431.8145978450775,True,purple,12843425,12843361,1
2424,3432.898469209671,True,gold,12847213,12847188,1
2425,3433.147896051407,True,green,12848152,12848094,1
2426,3433.615420818329,True,gold,12849852,12849809,1
2427,3433.7814240455627,True,gold,12850451,12849920,1
2428,3437.0986738204956,True,gold,12862084,12862058,1
2429,3437.4977736473083,True,purple,12863455,12863430,1
2430,3438.6489136219025,True,green,12867488,12867456,1
2431,3438.818416118622,True,red,12868082,12867588,1
2432,3439.831714630127,True,purple,12871732,12871729,1
2433,3440.0996804237366,True,red,12872637,12872616,1
2434,3440.681972503662,True,purple,12874667,12874662,1
2435,3445.200276374817,True,green,12890663,12890613,1
2436,3446.5330543518066,True,gold,12895244,12895215,1
2437,3446.9485034942627,True,gold,12896732,12896717,1
2438,3447.1304321289062,True,green,12897362,12896747,1
2439,3447.5651235580444,True,purple,12898913,12898856,1
2440,3448.3651888370514,True,red,12901751,12901696,1
2441,3451.0195183753967,True,purple,12911040,12911037,1
2442,3452.570032596588,True,blue,12916456,12916428,1
2443,3453.1217148303986,True,purple,12918457,12918402,1
2444,3453.4104731082916,True,green,12919464,12919463,1
2445,3454.0172386169434,True,red,12921565,12921528,1
2446,3455.510843515396,True,blue,12926908,12926801,1
2447,3459.5157198905945,True,purple,12940968,12940932,1
2448,3459.8991775512695,True,gold,12942308,12942292,1
2449,3460.080296754837,True,purple,12942920,12942718,1
2450,3460.897205352783,True,red,12945816,12945750,1
2451,3461.182737827301,True,purple,12946827,12946787,1
2452,3462.049211740494,True,gold,12949893,12949874,1
2453,3463.0991435050964,True,gold,12953575,12953519,1
2454,3464.2176027297974,True,gold,12957529,12957520,1
2455,3471.916283607483,True,blue,12984572,12984570,1
2456,3472.9003529548645,True,red,12988092,12988072,1
2457,3473.5879113674164,True,red,12990521,12990509,1
2458,3473.7838938236237,True,blue,12991165,12990823,1
2459,3473.9834690093994,True,green,12991866,12991761,1
2460,3474.14857673645,True,purple,12992431,12992225,1
2461,3474.7164254188538,True,purple,12994383,12994351,1
2462,3475.199695825577,True,blue,12996188,12996138,1
2463,3478.166799068451,True,green,13006618,13006591,1
2464,3478.835316181183,True,purple,13008954,13008897,1
2465,3479.4048285484314,True,purple,13010877,13010866,1
2466,3479.580931186676,True,purple,13011476,13011011,1
2467,3481.3665964603424,True,purple,13017889,13017837,1
2468,3482.58505654335,True,gold,13022139,13022108,1
2469,3483.5332963466644,True,red,13025500,13025448,1
2470,3484.936809539795,True,purple,13030426,13030340,1
2471,3487.1501212120056,True,purple,13038225,13038210,1
2472,3488.024502515793,True,purple,13041287,13041171,1
2473,3488.8167448043823,True,purple,13044043,13044022,1
2474,3490.6343088150024,True,green,13050449,13050431,1
2475,3494.454434633255,True,purple,13063890,13063867,1
2476,3494.7510509490967,True,purple,13065015,13064966,1
2477,3496.0514523983,True,red,13069477,13069457,1
2478,3498.4682927131653,True,gold,13077968,13077950,1
2479,3499.9656150341034,True,gold,13083307,13083281,1
2480,3500.6682460308075,True,purple,13085779,13085738,1
2481,3500.841376066208,True,gold,13086345,13085839,1
2482,3501.018034696579,True,red,13086995,13086801,1
2483,3501.417779445648,True,purple,13088381,13088364,1
2484,3504.418032646179,True,purple,13098912,13098860,1
2485,3504.967610359192,True,green,13100911,13100883,1
2486,3506.439678668976,True,red,13106011,13105985,1
2487,3506.6290674209595,True,green,13106630,13106371,1
2488,3506.781320810318,True,gold,13106630,13106373,1
2489,3507.637929916382,True,red,13110196,13110155,1
2490,3508.2547743320465,True,gold,13112416,13112374,1
2491,3509.00257563591,True,red,13115038,13115012,1
2492,3510.0847549438477,True,red,13118851,13118841,1
2493,3511.5009858608246,True,purple,13123826,13123760,1
2494,3512.4405143260956,True,green,13127057,13126984,1
2495,3512.6317462921143,True,purple,13127687,13127545,1
2496,3512.919287443161,True,gold,13128714,13128696,1
2497,3513.4346182346344,True,purple,13130574,13130515,1
2498,3514.5863332748413,True,green,13134691,13134627,1
2499,3517.4192686080933,True,gold,13144562,13144501,1
2500,3518.419636964798,True,red,13148055,13148044,1
